@relation TestUser1

@attribute FeatureName1AccX numeric
@attribute FeatureName2AccX numeric
@attribute FeatureName3AccX numeric
@attribute FeatureName1AccY numeric
@attribute FeatureName2AccY numeric
@attribute FeatureName3AccY numeric
@attribute FeatureName1AccZ numeric
@attribute FeatureName2AccZ numeric
@attribute FeatureName3AccZ numeric
@attribute FeatureName1GyrX numeric
@attribute FeatureName2GyrX numeric
@attribute FeatureName3GyrX numeric
@attribute FeatureName1GyrY numeric
@attribute FeatureName2GyrY numeric
@attribute FeatureName3GyrY numeric
@attribute FeatureName1GyrZ numeric
@attribute FeatureName2GyrZ numeric
@attribute FeatureName3GyrZ numeric
@attribute class {1, 0}

@data
-0.170311, -1.797776, 1.930945, -0.279944, -2.199946, 0.615239, 0.024529, -0.807002, 0.476744, 1.660528, -2.867581, 5.672927, -5.263427, -14.136839, -0.675007, 7.839152, 4.504831, 11.388940, 0
-0.168909, -1.797776, 1.930945, -0.277257, -2.199946, 0.615239, 0.024681, -0.807002, 0.476744, 1.664241, -2.867581, 5.672927, -5.254428, -14.136839, -0.675007, 7.847112, 4.504831, 11.388940, 0
-0.167042, -1.797776, 1.930945, -0.274252, -2.199946, 0.615239, 0.024318, -0.807002, 0.476744, 1.672299, -2.867581, 5.672927, -5.244922, -14.136839, -0.675007, 7.859063, 4.504831, 11.388940, 0
-0.165004, -1.797776, 1.930945, -0.271335, -2.199946, 0.615239, 0.023359, -0.807002, 0.476744, 1.682175, -2.867581, 5.672927, -5.237913, -14.136839, -0.675007, 7.869271, 4.504831, 11.388940, 0
-0.163098, -1.797776, 1.930945, -0.268736, -2.199946, 0.615239, 0.021881, -0.807002, 0.476744, 1.692374, -2.867581, 5.672927, -5.232156, -14.136839, -0.675007, 7.875848, 4.504831, 11.388940, 0
-0.161995, -1.797776, 1.930945, -0.266599, -2.199946, 0.615239, 0.020406, -0.807002, 0.476744, 1.702489, -2.867581, 5.672927, -5.232910, -14.136839, -0.675007, 7.879304, 4.504831, 11.388940, 0
-0.162315, -1.797776, 1.930945, -0.264894, -2.199946, 0.615239, 0.019302, -0.807002, 0.476744, 1.714526, -2.867581, 5.672927, -5.233930, -14.136839, -0.675007, 7.884694, 4.504831, 11.388940, 0
-0.163906, -1.797776, 1.930945, -0.263339, -2.199946, 0.615239, 0.018664, -0.807002, 0.476744, 1.723624, -2.867581, 5.672927, -5.226129, -14.136839, -0.675007, 7.884317, 4.504831, 11.388940, 0
-0.165862, -1.797776, 1.930945, -0.261611, -2.199946, 0.615239, 0.018275, -0.807002, 0.476744, 1.728107, -2.867581, 5.672927, -5.217221, -14.136839, -0.675007, 7.884708, 4.504831, 11.388940, 0
-0.166858, -1.797776, 1.930945, -0.259432, -2.199946, 0.615239, 0.017614, -0.807002, 0.476744, 1.731424, -2.867581, 5.672927, -5.211133, -14.136839, -0.675007, 7.887866, 4.504831, 11.388940, 0
-0.166112, -1.797776, 1.930945, -0.256761, -2.199946, 0.615239, 0.016387, -0.807002, 0.476744, 1.735726, -2.867581, 5.672927, -5.213944, -14.136839, -0.675007, 7.879019, 4.504831, 11.388940, 0
-0.164260, -1.797776, 1.930945, -0.254141, -2.199946, 0.615239, 0.014793, -0.807002, 0.476744, 1.739655, -2.867581, 5.672927, -5.211729, -14.136839, -0.675007, 7.870049, 4.504831, 11.388940, 0
-0.162594, -1.797776, 1.930945, -0.252188, -2.199946, 0.615239, 0.013628, -0.807002, 0.476744, 1.745456, -2.867581, 5.672927, -5.206220, -14.136839, -0.675007, 7.874908, 4.504831, 11.388940, 0
-0.161725, -1.797776, 1.930945, -0.250840, -2.199946, 0.615239, 0.012356, -0.807002, 0.476744, 1.752755, -2.867581, 5.672927, -5.196794, -14.136839, -0.675007, 7.888342, 4.504831, 11.388940, 0
-0.160925, -1.797776, 1.930945, -0.249943, -2.199946, 0.615239, 0.010642, -0.807002, 0.476744, 1.762305, -2.867581, 5.672927, -5.189846, -14.136839, -0.675007, 7.901761, 4.504831, 11.388940, 0
-0.159129, -1.797776, 1.930945, -0.248474, -2.199946, 0.615239, 0.008782, -0.807002, 0.476744, 1.773975, -2.867581, 5.672927, -5.187319, -14.136839, -0.675007, 7.909832, 4.504831, 11.388940, 0
-0.155371, -1.797776, 1.930945, -0.246024, -2.199946, 0.615239, 0.007707, -0.807002, 0.476744, 1.785628, -2.867581, 5.672927, -5.183226, -14.136839, -0.675007, 7.913564, 4.504831, 11.388940, 0
-0.150507, -1.797776, 1.930945, -0.243383, -2.199946, 0.615239, 0.006688, -0.807002, 0.476744, 1.795581, -2.867581, 5.672927, -5.178853, -14.136839, -0.675007, 7.915141, 4.504831, 11.388940, 0
-0.146646, -1.797776, 1.930945, -0.241454, -2.199946, 0.615239, 0.005371, -0.807002, 0.476744, 1.804189, -2.867581, 5.672927, -5.172251, -14.136839, -0.675007, 7.920471, 4.504831, 11.388940, 0
-0.144673, -1.797776, 1.930945, -0.240392, -2.199946, 0.615239, 0.004117, -0.807002, 0.476744, 1.811986, -2.867581, 5.672927, -5.166406, -14.136839, -0.675007, 7.927217, 4.504831, 11.388940, 0
-0.143914, -1.797776, 1.930945, -0.239674, -2.199946, 0.615239, 0.003387, -0.807002, 0.476744, 1.817245, -2.867581, 5.672927, -5.162702, -14.136839, -0.675007, 7.928429, 4.504831, 11.388940, 0
-0.143348, -1.797776, 1.930945, -0.238642, -2.199946, 0.615239, 0.003459, -0.807002, 0.476744, 1.821186, -2.867581, 5.672927, -5.159062, -14.136839, -0.675007, 7.930018, 4.504831, 11.388940, 0
-0.142405, -1.797776, 1.930945, -0.236935, -2.199946, 0.615239, 0.004044, -0.807002, 0.476744, 1.824332, -2.867581, 5.672927, -5.153777, -14.136839, -0.675007, 7.931742, 4.504831, 11.388940, 0
-0.141184, -1.797776, 1.930945, -0.234686, -2.199946, 0.615239, 0.004690, -0.807002, 0.476744, 1.826723, -2.867581, 5.672927, -5.148112, -14.136839, -0.675007, 7.933429, 4.504831, 11.388940, 0
-0.140465, -1.797776, 1.930945, -0.232343, -2.199946, 0.615239, 0.005245, -0.807002, 0.476744, 1.830650, -2.867581, 5.672927, -5.143717, -14.136839, -0.675007, 7.936148, 4.504831, 11.388940, 0
-0.140054, -1.797776, 1.930945, -0.230318, -2.199946, 0.615239, 0.005817, -0.807002, 0.476744, 1.837486, -2.867581, 5.672927, -5.140875, -14.136839, -0.675007, 7.939187, 4.504831, 11.388940, 0
-0.139271, -1.797776, 1.930945, -0.228697, -2.199946, 0.615239, 0.006307, -0.807002, 0.476744, 1.845246, -2.867581, 5.672927, -5.136206, -14.136839, -0.675007, 7.943442, 4.504831, 11.388940, 0
-0.138226, -1.797776, 1.930945, -0.227413, -2.199946, 0.615239, 0.006532, -0.807002, 0.476744, 1.852816, -2.867581, 5.672927, -5.130201, -14.136839, -0.675007, 7.948825, 4.504831, 11.388940, 0
-0.136963, -1.797776, 1.930945, -0.226327, -2.199946, 0.615239, 0.006267, -0.807002, 0.476744, 1.859887, -2.867581, 5.672927, -5.123598, -14.136839, -0.675007, 7.954388, 4.504831, 11.388940, 0
-0.135403, -1.797776, 1.930945, -0.225332, -2.199946, 0.615239, 0.005251, -0.807002, 0.476744, 1.867288, -2.867581, 5.672927, -5.117851, -14.136839, -0.675007, 7.959133, 4.504831, 11.388940, 0
-0.133554, -1.797776, 1.930945, -0.224259, -2.199946, 0.615239, 0.003835, -0.807002, 0.476744, 1.875138, -2.867581, 5.672927, -5.113130, -14.136839, -0.675007, 7.962828, 4.504831, 11.388940, 0
-0.131731, -1.797776, 1.930945, -0.223075, -2.199946, 0.615239, 0.002711, -0.807002, 0.476744, 1.882567, -2.867581, 5.672927, -5.108605, -14.136839, -0.675007, 7.966513, 4.504831, 11.388940, 0
-0.130478, -1.797776, 1.930945, -0.221864, -2.199946, 0.615239, 0.002100, -0.807002, 0.476744, 1.890049, -2.867581, 5.672927, -5.104906, -14.136839, -0.675007, 7.969480, 4.504831, 11.388940, 0
-0.130030, -1.797776, 1.930945, -0.220679, -2.199946, 0.615239, 0.001868, -0.807002, 0.476744, 1.897387, -2.867581, 5.672927, -5.102574, -14.136839, -0.675007, 7.972797, 4.504831, 11.388940, 0
-0.130234, -1.797776, 1.930945, -0.219536, -2.199946, 0.615239, 0.001849, -0.807002, 0.476744, 1.904838, -2.867581, 5.672927, -5.100055, -14.136839, -0.675007, 7.975470, 4.504831, 11.388940, 0
-0.130775, -1.797776, 1.930945, -0.218370, -2.199946, 0.615239, 0.002037, -0.807002, 0.476744, 1.911465, -2.867581, 5.672927, -5.097364, -14.136839, -0.675007, 7.978098, 4.504831, 11.388940, 0
-0.131481, -1.797776, 1.930945, -0.217205, -2.199946, 0.615239, 0.002415, -0.807002, 0.476744, 1.917796, -2.867581, 5.672927, -5.095064, -14.136839, -0.675007, 7.980479, 4.504831, 11.388940, 0
-0.132268, -1.797776, 1.930945, -0.216088, -2.199946, 0.615239, 0.002864, -0.807002, 0.476744, 1.923707, -2.867581, 5.672927, -5.092342, -14.136839, -0.675007, 7.983103, 4.504831, 11.388940, 0
-0.132933, -1.797776, 1.930945, -0.215031, -2.199946, 0.615239, 0.003379, -0.807002, 0.476744, 1.929568, -2.867581, 5.672927, -5.090101, -14.136839, -0.675007, 7.984954, 4.504831, 11.388940, 0
-0.133477, -1.797776, 1.930945, -0.214047, -2.199946, 0.615239, 0.004005, -0.807002, 0.476744, 1.934925, -2.867581, 5.672927, -5.087735, -14.136839, -0.675007, 7.986585, 4.504831, 11.388940, 0
-0.133908, -1.797776, 1.930945, -0.213173, -2.199946, 0.615239, 0.004781, -0.807002, 0.476744, 1.939661, -2.867581, 5.672927, -5.084968, -14.136839, -0.675007, 7.988520, 4.504831, 11.388940, 0
-0.134250, -1.797776, 1.930945, -0.212354, -2.199946, 0.615239, 0.005574, -0.807002, 0.476744, 1.944316, -2.867581, 5.672927, -5.083146, -14.136839, -0.675007, 7.989267, 4.504831, 11.388940, 0
-0.134518, -1.797776, 1.930945, -0.211532, -2.199946, 0.615239, 0.006325, -0.807002, 0.476744, 1.949031, -2.867581, 5.672927, -5.082458, -14.136839, -0.675007, 7.989695, 4.504831, 11.388940, 0
-0.134798, -1.797776, 1.930945, -0.210663, -2.199946, 0.615239, 0.006947, -0.807002, 0.476744, 1.953735, -2.867581, 5.672927, -5.080171, -14.136839, -0.675007, 7.991418, 4.504831, 11.388940, 0
-0.135028, -1.797776, 1.930945, -0.209713, -2.199946, 0.615239, 0.007489, -0.807002, 0.476744, 1.959391, -2.867581, 5.672927, -5.079259, -14.136839, -0.675007, 7.993585, 4.504831, 11.388940, 0
-0.135193, -1.797776, 1.930945, -0.208786, -2.199946, 0.615239, 0.007927, -0.807002, 0.476744, 1.966209, -2.867581, 5.672927, -5.078989, -14.136839, -0.675007, 7.994803, 4.504831, 11.388940, 0
-0.135330, -1.797776, 1.930945, -0.207902, -2.199946, 0.615239, 0.008077, -0.807002, 0.476744, 1.972903, -2.867581, 5.672927, -5.077983, -14.136839, -0.675007, 7.996555, 4.504831, 11.388940, 0
-0.135197, -1.797776, 1.930945, -0.206972, -2.199946, 0.615239, 0.007900, -0.807002, 0.476744, 1.979240, -2.867581, 5.672927, -5.075486, -14.136839, -0.675007, 7.998399, 4.504831, 11.388940, 0
-0.134597, -1.797776, 1.930945, -0.205988, -2.199946, 0.615239, 0.007396, -0.807002, 0.476744, 1.984806, -2.867581, 5.672927, -5.072973, -14.136839, -0.675007, 7.999645, 4.504831, 11.388940, 0
-0.133818, -1.797776, 1.930945, -0.205028, -2.199946, 0.615239, 0.006622, -0.807002, 0.476744, 1.989737, -2.867581, 5.672927, -5.072118, -14.136839, -0.675007, 7.999567, 4.504831, 11.388940, 0
-0.133132, -1.797776, 1.930945, -0.204118, -2.199946, 0.615239, 0.005616, -0.807002, 0.476744, 1.994797, -2.867581, 5.672927, -5.071623, -14.136839, -0.675007, 8.001964, 4.504831, 11.388940, 0
-0.132361, -1.797776, 1.930945, -0.203143, -2.199946, 0.615239, 0.004522, -0.807002, 0.476744, 2.001692, -2.867581, 5.672927, -5.069871, -14.136839, -0.675007, 8.004833, 4.504831, 11.388940, 0
-0.131294, -1.797776, 1.930945, -0.202019, -2.199946, 0.615239, 0.003626, -0.807002, 0.476744, 2.008781, -2.867581, 5.672927, -5.067891, -14.136839, -0.675007, 8.007259, 4.504831, 11.388940, 0
-0.130191, -1.797776, 1.930945, -0.200869, -2.199946, 0.615239, 0.002906, -0.807002, 0.476744, 2.015789, -2.867581, 5.672927, -5.063920, -14.136839, -0.675007, 8.011196, 4.504831, 11.388940, 0
-0.129282, -1.797776, 1.930945, -0.199744, -2.199946, 0.615239, 0.002339, -0.807002, 0.476744, 2.022880, -2.867581, 5.672927, -5.059706, -14.136839, -0.675007, 8.016009, 4.504831, 11.388940, 0
-0.128487, -1.797776, 1.930945, -0.198634, -2.199946, 0.615239, 0.001850, -0.807002, 0.476744, 2.029966, -2.867581, 5.672927, -5.055783, -14.136839, -0.675007, 8.020492, 4.504831, 11.388940, 0
-0.127589, -1.797776, 1.930945, -0.197537, -2.199946, 0.615239, 0.001342, -0.807002, 0.476744, 2.034742, -2.867581, 5.672927, -5.052802, -14.136839, -0.675007, 8.019075, 4.504831, 11.388940, 0
-0.126223, -1.797776, 1.930945, -0.196478, -2.199946, 0.615239, 0.000723, -0.807002, 0.476744, 2.038182, -2.867581, 5.672927, -5.051086, -14.136839, -0.675007, 8.015591, 4.504831, 11.388940, 0
-0.124515, -1.797776, 1.930945, -0.195532, -2.199946, 0.615239, -0.000108, -0.807002, 0.476744, 2.041239, -2.867581, 5.672927, -5.051617, -14.136839, -0.675007, 8.013944, 4.504831, 11.388940, 0
-0.122915, -1.797776, 1.930945, -0.194710, -2.199946, 0.615239, -0.001025, -0.807002, 0.476744, 2.043066, -2.867581, 5.672927, -5.052808, -14.136839, -0.675007, 8.009765, 4.504831, 11.388940, 0
-0.121559, -1.797776, 1.930945, -0.193868, -2.199946, 0.615239, -0.001509, -0.807002, 0.476744, 2.045990, -2.867581, 5.672927, -5.059048, -14.136839, -0.675007, 8.002920, 4.504831, 11.388940, 0
-0.120419, -1.797776, 1.930945, -0.192857, -2.199946, 0.615239, -0.001661, -0.807002, 0.476744, 2.050706, -2.867581, 5.672927, -5.061494, -14.136839, -0.675007, 8.000492, 4.504831, 11.388940, 0
-0.119684, -1.797776, 1.930945, -0.191757, -2.199946, 0.615239, -0.001806, -0.807002, 0.476744, 2.055730, -2.867581, 5.672927, -5.057790, -14.136839, -0.675007, 8.002955, 4.504831, 11.388940, 0
-0.119639, -1.797776, 1.930945, -0.190638, -2.199946, 0.615239, -0.001884, -0.807002, 0.476744, 2.059641, -2.867581, 5.672927, -5.050326, -14.136839, -0.675007, 8.011198, 4.504831, 11.388940, 0
-0.120353, -1.797776, 1.930945, -0.189421, -2.199946, 0.615239, -0.001888, -0.807002, 0.476744, 2.065425, -2.867581, 5.672927, -5.044167, -14.136839, -0.675007, 8.016921, 4.504831, 11.388940, 0
-0.121778, -1.797776, 1.930945, -0.187978, -2.199946, 0.615239, -0.001890, -0.807002, 0.476744, 2.072016, -2.867581, 5.672927, -5.041208, -14.136839, -0.675007, 8.020075, 4.504831, 11.388940, 0
-0.123438, -1.797776, 1.930945, -0.186776, -2.199946, 0.615239, -0.001679, -0.807002, 0.476744, 2.078888, -2.867581, 5.672927, -5.038349, -14.136839, -0.675007, 8.022705, 4.504831, 11.388940, 0
-0.124546, -1.797776, 1.930945, -0.185917, -2.199946, 0.615239, -0.001240, -0.807002, 0.476744, 2.085399, -2.867581, 5.672927, -5.031781, -14.136839, -0.675007, 8.026952, 4.504831, 11.388940, 0
-0.124914, -1.797776, 1.930945, -0.185161, -2.199946, 0.615239, -0.001032, -0.807002, 0.476744, 2.092468, -2.867581, 5.672927, -5.026987, -14.136839, -0.675007, 8.031841, 4.504831, 11.388940, 0
-0.123987, -1.797776, 1.930945, -0.184358, -2.199946, 0.615239, -0.001428, -0.807002, 0.476744, 2.100106, -2.867581, 5.672927, -5.025549, -14.136839, -0.675007, 8.033678, 4.504831, 11.388940, 0
-0.120939, -1.797776, 1.930945, -0.183325, -2.199946, 0.615239, -0.002456, -0.807002, 0.476744, 2.107164, -2.867581, 5.672927, -5.026394, -14.136839, -0.675007, 8.033680, 4.504831, 11.388940, 0
-0.116253, -1.797776, 1.930945, -0.182324, -2.199946, 0.615239, -0.003688, -0.807002, 0.476744, 2.113838, -2.867581, 5.672927, -5.027729, -14.136839, -0.675007, 8.033183, 4.504831, 11.388940, 0
-0.111521, -1.797776, 1.930945, -0.181610, -2.199946, 0.615239, -0.004854, -0.807002, 0.476744, 2.119501, -2.867581, 5.672927, -5.027825, -14.136839, -0.675007, 8.033275, 4.504831, 11.388940, 0
-0.108437, -1.797776, 1.930945, -0.181190, -2.199946, 0.615239, -0.006085, -0.807002, 0.476744, 2.124121, -2.867581, 5.672927, -5.026006, -14.136839, -0.675007, 8.034294, 4.504831, 11.388940, 0
-0.107113, -1.797776, 1.930945, -0.180815, -2.199946, 0.615239, -0.007184, -0.807002, 0.476744, 2.128271, -2.867581, 5.672927, -5.022733, -14.136839, -0.675007, 8.036390, 4.504831, 11.388940, 0
-0.106500, -1.797776, 1.930945, -0.180209, -2.199946, 0.615239, -0.007793, -0.807002, 0.476744, 2.132666, -2.867581, 5.672927, -5.019990, -14.136839, -0.675007, 8.038274, 4.504831, 11.388940, 0
-0.106137, -1.797776, 1.930945, -0.179405, -2.199946, 0.615239, -0.007921, -0.807002, 0.476744, 2.137285, -2.867581, 5.672927, -5.018141, -14.136839, -0.675007, 8.039635, 4.504831, 11.388940, 0
-0.106371, -1.797776, 1.930945, -0.178559, -2.199946, 0.615239, -0.007816, -0.807002, 0.476744, 2.142114, -2.867581, 5.672927, -5.017164, -14.136839, -0.675007, 8.040441, 4.504831, 11.388940, 0
-0.107398, -1.797776, 1.930945, -0.177753, -2.199946, 0.615239, -0.007715, -0.807002, 0.476744, 2.146876, -2.867581, 5.672927, -5.015839, -14.136839, -0.675007, 8.041711, 4.504831, 11.388940, 0
-0.108587, -1.797776, 1.930945, -0.177057, -2.199946, 0.615239, -0.007384, -0.807002, 0.476744, 2.151685, -2.867581, 5.672927, -5.013916, -14.136839, -0.675007, 8.042875, 4.504831, 11.388940, 0
-0.109240, -1.797776, 1.930945, -0.176505, -2.199946, 0.615239, -0.006707, -0.807002, 0.476744, 2.156420, -2.867581, 5.672927, -5.011367, -14.136839, -0.675007, 8.044644, 4.504831, 11.388940, 0
-0.109108, -1.797776, 1.930945, -0.176039, -2.199946, 0.615239, -0.005766, -0.807002, 0.476744, 2.161201, -2.867581, 5.672927, -5.009122, -14.136839, -0.675007, 8.046247, 4.504831, 11.388940, 0
-0.108403, -1.797776, 1.930945, -0.175644, -2.199946, 0.615239, -0.004678, -0.807002, 0.476744, 2.166390, -2.867581, 5.672927, -5.008221, -14.136839, -0.675007, 8.047196, 4.504831, 11.388940, 0
-0.107529, -1.797776, 1.930945, -0.175293, -2.199946, 0.615239, -0.003631, -0.807002, 0.476744, 2.171740, -2.867581, 5.672927, -5.007928, -14.136839, -0.675007, 8.047703, 4.504831, 11.388940, 0
-0.106922, -1.797776, 1.930945, -0.174998, -2.199946, 0.615239, -0.002791, -0.807002, 0.476744, 2.176994, -2.867581, 5.672927, -5.007261, -14.136839, -0.675007, 8.048316, 4.504831, 11.388940, 0
-0.106672, -1.797776, 1.930945, -0.174732, -2.199946, 0.615239, -0.002115, -0.807002, 0.476744, 2.182051, -2.867581, 5.672927, -5.006082, -14.136839, -0.675007, 8.048986, 4.504831, 11.388940, 0
-0.106613, -1.797776, 1.930945, -0.174440, -2.199946, 0.615239, -0.001535, -0.807002, 0.476744, 2.187079, -2.867581, 5.672927, -5.004959, -14.136839, -0.675007, 8.049995, 4.504831, 11.388940, 0
-0.106472, -1.797776, 1.930945, -0.174102, -2.199946, 0.615239, -0.001015, -0.807002, 0.476744, 2.192041, -2.867581, 5.672927, -5.004316, -14.136839, -0.675007, 8.050480, 4.504831, 11.388940, 0
-0.106222, -1.797776, 1.930945, -0.173727, -2.199946, 0.615239, -0.000498, -0.807002, 0.476744, 2.196831, -2.867581, 5.672927, -5.002582, -14.136839, -0.675007, 8.052183, 4.504831, 11.388940, 0
-0.106062, -1.797776, 1.930945, -0.173308, -2.199946, 0.615239, 0.000005, -0.807002, 0.476744, 2.201863, -2.867581, 5.672927, -5.001330, -14.136839, -0.675007, 8.053574, 4.504831, 11.388940, 0
-0.106116, -1.797776, 1.930945, -0.172842, -2.199946, 0.615239, 0.000446, -0.807002, 0.476744, 2.207034, -2.867581, 5.672927, -5.001363, -14.136839, -0.675007, 8.054089, 4.504831, 11.388940, 0
-0.106352, -1.797776, 1.930945, -0.172340, -2.199946, 0.615239, 0.000762, -0.807002, 0.476744, 2.211963, -2.867581, 5.672927, -5.001573, -14.136839, -0.675007, 8.054218, 4.504831, 11.388940, 0
-0.106555, -1.797776, 1.930945, -0.171764, -2.199946, 0.615239, 0.000987, -0.807002, 0.476744, 2.216511, -2.867581, 5.672927, -5.001419, -14.136839, -0.675007, 8.054786, 4.504831, 11.388940, 0
-0.106488, -1.797776, 1.930945, -0.171111, -2.199946, 0.615239, 0.001170, -0.807002, 0.476744, 2.220490, -2.867581, 5.672927, -5.000670, -14.136839, -0.675007, 8.056079, 4.504831, 11.388940, 0
-0.106228, -1.797776, 1.930945, -0.170400, -2.199946, 0.615239, 0.001335, -0.807002, 0.476744, 2.224345, -2.867581, 5.672927, -4.999752, -14.136839, -0.675007, 8.056879, 4.504831, 11.388940, 0
-0.105944, -1.797776, 1.930945, -0.169652, -2.199946, 0.615239, 0.001528, -0.807002, 0.476744, 2.228244, -2.867581, 5.672927, -4.999418, -14.136839, -0.675007, 8.057202, 4.504831, 11.388940, 0
-0.105708, -1.797776, 1.930945, -0.168896, -2.199946, 0.615239, 0.001716, -0.807002, 0.476744, 2.232168, -2.867581, 5.672927, -4.999736, -14.136839, -0.675007, 8.057053, 4.504831, 11.388940, 0
-0.105460, -1.797776, 1.930945, -0.168136, -2.199946, 0.615239, 0.001864, -0.807002, 0.476744, 2.236195, -2.867581, 5.672927, -4.999620, -14.136839, -0.675007, 8.057217, 4.504831, 11.388940, 0
-0.105307, -1.797776, 1.930945, -0.167384, -2.199946, 0.615239, 0.001952, -0.807002, 0.476744, 2.240263, -2.867581, 5.672927, -4.999307, -14.136839, -0.675007, 8.057611, 4.504831, 11.388940, 0
-0.105446, -1.797776, 1.930945, -0.166646, -2.199946, 0.615239, 0.001976, -0.807002, 0.476744, 2.244516, -2.867581, 5.672927, -4.998793, -14.136839, -0.675007, 8.058044, 4.504831, 11.388940, 0
-0.105659, -1.797776, 1.930945, -0.165877, -2.199946, 0.615239, 0.002000, -0.807002, 0.476744, 2.248920, -2.867581, 5.672927, -4.998640, -14.136839, -0.675007, 8.058439, 4.504831, 11.388940, 0
-0.105656, -1.797776, 1.930945, -0.165054, -2.199946, 0.615239, 0.002067, -0.807002, 0.476744, 2.253436, -2.867581, 5.672927, -4.998327, -14.136839, -0.675007, 8.058958, 4.504831, 11.388940, 0
-0.105416, -1.797776, 1.930945, -0.164162, -2.199946, 0.615239, 0.002201, -0.807002, 0.476744, 2.257348, -2.867581, 5.672927, -4.998153, -14.136839, -0.675007, 8.059262, 4.504831, 11.388940, 0
-0.105012, -1.797776, 1.930945, -0.163246, -2.199946, 0.615239, 0.002364, -0.807002, 0.476744, 2.261091, -2.867581, 5.672927, -4.998189, -14.136839, -0.675007, 8.059495, 4.504831, 11.388940, 0
-0.104567, -1.797776, 1.930945, -0.162335, -2.199946, 0.615239, 0.002449, -0.807002, 0.476744, 2.264718, -2.867581, 5.672927, -4.998092, -14.136839, -0.675007, 8.059710, 4.504831, 11.388940, 0
-0.104231, -1.797776, 1.930945, -0.161444, -2.199946, 0.615239, 0.002406, -0.807002, 0.476744, 2.268405, -2.867581, 5.672927, -4.998145, -14.136839, -0.675007, 8.059982, 4.504831, 11.388940, 0
-0.104079, -1.797776, 1.930945, -0.160573, -2.199946, 0.615239, 0.002246, -0.807002, 0.476744, 2.272118, -2.867581, 5.672927, -4.998099, -14.136839, -0.675007, 8.060358, 4.504831, 11.388940, 0
-0.104014, -1.797776, 1.930945, -0.159708, -2.199946, 0.615239, 0.002016, -0.807002, 0.476744, 2.275774, -2.867581, 5.672927, -4.997970, -14.136839, -0.675007, 8.060913, 4.504831, 11.388940, 0
-0.103878, -1.797776, 1.930945, -0.158854, -2.199946, 0.615239, 0.001728, -0.807002, 0.476744, 2.279506, -2.867581, 5.672927, -4.997851, -14.136839, -0.675007, 8.061562, 4.504831, 11.388940, 0
-0.103576, -1.797776, 1.930945, -0.158043, -2.199946, 0.615239, 0.001452, -0.807002, 0.476744, 2.283279, -2.867581, 5.672927, -4.997626, -14.136839, -0.675007, 8.062083, 4.504831, 11.388940, 0
-0.103160, -1.797776, 1.930945, -0.157298, -2.199946, 0.615239, 0.001274, -0.807002, 0.476744, 2.286874, -2.867581, 5.672927, -4.997591, -14.136839, -0.675007, 8.062371, 4.504831, 11.388940, 0
-0.102788, -1.797776, 1.930945, -0.156627, -2.199946, 0.615239, 0.001232, -0.807002, 0.476744, 2.290616, -2.867581, 5.672927, -4.997904, -14.136839, -0.675007, 8.062380, 4.504831, 11.388940, 0
-0.102489, -1.797776, 1.930945, -0.156004, -2.199946, 0.615239, 0.001265, -0.807002, 0.476744, 2.294206, -2.867581, 5.672927, -4.998385, -14.136839, -0.675007, 8.062285, 4.504831, 11.388940, 0
-0.102289, -1.797776, 1.930945, -0.155422, -2.199946, 0.615239, 0.001428, -0.807002, 0.476744, 2.297822, -2.867581, 5.672927, -4.999176, -14.136839, -0.675007, 8.062053, 4.504831, 11.388940, 0
-0.102167, -1.797776, 1.930945, -0.154859, -2.199946, 0.615239, 0.001747, -0.807002, 0.476744, 2.301143, -2.867581, 5.672927, -4.999992, -14.136839, -0.675007, 8.061752, 4.504831, 11.388940, 0
-0.102080, -1.797776, 1.930945, -0.154302, -2.199946, 0.615239, 0.002175, -0.807002, 0.476744, 2.304389, -2.867581, 5.672927, -5.000745, -14.136839, -0.675007, 8.061660, 4.504831, 11.388940, 0
-0.102015, -1.797776, 1.930945, -0.153733, -2.199946, 0.615239, 0.002599, -0.807002, 0.476744, 2.307696, -2.867581, 5.672927, -5.001103, -14.136839, -0.675007, 8.061816, 4.504831, 11.388940, 0
-0.101893, -1.797776, 1.930945, -0.153190, -2.199946, 0.615239, 0.002945, -0.807002, 0.476744, 2.311149, -2.867581, 5.672927, -5.001584, -14.136839, -0.675007, 8.061970, 4.504831, 11.388940, 0
-0.101695, -1.797776, 1.930945, -0.152639, -2.199946, 0.615239, 0.003198, -0.807002, 0.476744, 2.314416, -2.867581, 5.672927, -5.001967, -14.136839, -0.675007, 8.062004, 4.504831, 11.388940, 0
-0.101437, -1.797776, 1.930945, -0.152044, -2.199946, 0.615239, 0.003362, -0.807002, 0.476744, 2.317554, -2.867581, 5.672927, -5.002645, -14.136839, -0.675007, 8.061811, 4.504831, 11.388940, 0
-0.101176, -1.797776, 1.930945, -0.151417, -2.199946, 0.615239, 0.003455, -0.807002, 0.476744, 2.320643, -2.867581, 5.672927, -5.003474, -14.136839, -0.675007, 8.061510, 4.504831, 11.388940, 0
-0.100981, -1.797776, 1.930945, -0.150764, -2.199946, 0.615239, 0.003495, -0.807002, 0.476744, 2.323722, -2.867581, 5.672927, -5.004366, -14.136839, -0.675007, 8.061305, 4.504831, 11.388940, 0
-0.100887, -1.797776, 1.930945, -0.150119, -2.199946, 0.615239, 0.003509, -0.807002, 0.476744, 2.326692, -2.867581, 5.672927, -5.005049, -14.136839, -0.675007, 8.061179, 4.504831, 11.388940, 0
